InvoiceId	InvoiceDate	CustomerId	TrackId	TrackName	ArtistId	ArtistName	AlbumId	AlbumTitle	GenreId	Genre	MediaTypeId	MediaType	Composer	UnitPrice	Quantity	Amount
236	2011-10-31 00:00:00	38	821	Ramshackle Man	58	Deep Purple	66	The Battle Rages On	1	Rock	1	MPEG audio file	roger glover	0.99	1	0.99
236	2011-10-31 00:00:00	38	830	Two Steps Behind [Acoustic Version]	78	Def Leppard	67	Vault: Def Leppard's Greatest Hits	1	Rock	1	MPEG audio file		0.99	1	0.99
236	2011-10-31 00:00:00	38	839	Rock Of Ages	78	Def Leppard	67	Vault: Def Leppard's Greatest Hits	1	Rock	1	MPEG audio file		0.99	1	0.99
236	2011-10-31 00:00:00	38	848	Outbreak	79	Dennis Chambers	68	Outbreak	2	Jazz	1	MPEG audio file	Jim Beard & Jon Herington	0.99	1	0.99
236	2011-10-31 00:00:00	38	857	Álibi	80	Djavan	69	Djavan Ao Vivo - Vol. 02	7	Latin	1	MPEG audio file		0.99	1	0.99
236	2011-10-31 00:00:00	38	866	Oceano	80	Djavan	70	Djavan Ao Vivo - Vol. 1	7	Latin	1	MPEG audio file	Djavan	0.99	1	0.99
237	2011-11-08 00:00:00	52	880	Dois Pra Lá, Dois Pra Cá	41	Elis Regina	71	Elis Regina-Minha História	7	Latin	1	MPEG audio file		0.99	1	0.99
238	2011-11-21 00:00:00	53	881	Casa no Campo	41	Elis Regina	71	Elis Regina-Minha História	7	Latin	1	MPEG audio file		0.99	1	0.99
238	2011-11-21 00:00:00	53	882	Romaria	41	Elis Regina	71	Elis Regina-Minha História	7	Latin	1	MPEG audio file		0.99	1	0.99
239	2011-11-21 00:00:00	55	884	Me Deixas Louca	41	Elis Regina	71	Elis Regina-Minha História	7	Latin	1	MPEG audio file		0.99	1	0.99
239	2011-11-21 00:00:00	55	886	Saudosa Maloca	41	Elis Regina	71	Elis Regina-Minha História	7	Latin	1	MPEG audio file		0.99	1	0.99
240	2011-11-22 00:00:00	57	888	Madalena	41	Elis Regina	71	Elis Regina-Minha História	7	Latin	1	MPEG audio file		0.99	1	0.99
240	2011-11-22 00:00:00	57	890	Aprendendo A Jogar	41	Elis Regina	71	Elis Regina-Minha História	7	Latin	1	MPEG audio file		0.99	1	0.99
240	2011-11-22 00:00:00	57	892	Badge	81	Eric Clapton	72	The Cream Of Clapton	6	Blues	1	MPEG audio file	Clapton/Harrison	0.99	1	0.99
240	2011-11-22 00:00:00	57	894	Sunshine Of Your Love	81	Eric Clapton	72	The Cream Of Clapton	6	Blues	1	MPEG audio file	Bruce/Clapton	0.99	1	0.99
241	2011-11-23 00:00:00	2	898	Bell Bottom Blues	81	Eric Clapton	72	The Cream Of Clapton	6	Blues	1	MPEG audio file	Clapton	0.99	1	0.99
241	2011-11-23 00:00:00	2	902	Swing Low Sweet Chariot	81	Eric Clapton	72	The Cream Of Clapton	6	Blues	1	MPEG audio file	Clapton/Trad. Arr. Clapton	0.99	1	0.99
241	2011-11-23 00:00:00	2	906	Let It Grow	81	Eric Clapton	72	The Cream Of Clapton	6	Blues	1	MPEG audio file	Clapton	0.99	1	0.99
241	2011-11-23 00:00:00	2	910	Before You Accuse Me	81	Eric Clapton	73	Unplugged	6	Blues	1	MPEG audio file	Eugene McDaniel	0.99	1	0.99
241	2011-11-23 00:00:00	2	914	Nobody Knows You When You're Down & Out	81	Eric Clapton	73	Unplugged	6	Blues	1	MPEG audio file	Jimmy Cox	0.99	1	0.99
241	2011-11-23 00:00:00	2	918	Alberta	81	Eric Clapton	73	Unplugged	6	Blues	1	MPEG audio file	Traditional	0.99	1	0.99
242	2011-11-26 00:00:00	8	924	Stripsearch	82	Faith No More	74	Album Of The Year	4	Alternative & Punk	1	MPEG audio file	Jon Hudson/Mike Bordin/Mike Patton	0.99	1	0.99
242	2011-11-26 00:00:00	8	930	She Loves Me Not	82	Faith No More	74	Album Of The Year	4	Alternative & Punk	1	MPEG audio file	Bill Gould/Mike Bordin/Mike Patton	0.99	1	0.99
242	2011-11-26 00:00:00	8	936	Caffeine	82	Faith No More	75	Angel Dust	4	Alternative & Punk	1	MPEG audio file		0.99	1	0.99
242	2011-11-26 00:00:00	8	942	Kindergarten	82	Faith No More	75	Angel Dust	4	Alternative & Punk	1	MPEG audio file		0.99	1	0.99
242	2011-11-26 00:00:00	8	948	Easy	82	Faith No More	75	Angel Dust	4	Alternative & Punk	1	MPEG audio file		0.99	1	0.99
242	2011-11-26 00:00:00	8	954	Cuckoo For Caca	82	Faith No More	76	King For A Day Fool For A Lifetime	1	Rock	1	MPEG audio file	Mike Bordin, Billy Gould, Mike Patton, Trey Spruance	0.99	1	0.99
242	2011-11-26 00:00:00	8	960	What A Day	82	Faith No More	76	King For A Day Fool For A Lifetime	1	Rock	1	MPEG audio file	Mike Bordin, Billy Gould, Mike Patton	0.99	1	0.99
242	2011-11-26 00:00:00	8	966	Falling To Pieces	82	Faith No More	77	The Real Thing	4	Alternative & Punk	1	MPEG audio file	Faith No More	0.99	1	0.99
242	2011-11-26 00:00:00	8	972	Woodpecker From Mars	82	Faith No More	77	The Real Thing	4	Alternative & Punk	1	MPEG audio file	Faith No More	0.99	1	0.99
243	2011-12-01 00:00:00	17	981	Zeca Violeiro	83	Falamansa	78	Deixa Entrar	7	Latin	1	MPEG audio file		0.99	1	0.99
243	2011-12-01 00:00:00	17	990	No Way Back	84	Foo Fighters	79	In Your Honor [Disc 1]	1	Rock	1	MPEG audio file	Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett	0.99	1	0.99
243	2011-12-01 00:00:00	17	999	Still	84	Foo Fighters	80	In Your Honor [Disc 2]	1	Rock	1	MPEG audio file	Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS	0.99	1	0.99
243	2011-12-01 00:00:00	17	1008	Razor	84	Foo Fighters	80	In Your Honor [Disc 2]	1	Rock	1	MPEG audio file	Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS	0.99	1	0.99
243	2011-12-01 00:00:00	17	1017	Overdrive	84	Foo Fighters	81	One By One	4	Alternative & Punk	1	MPEG audio file	Foo Fighters	0.99	1	0.99
243	2011-12-01 00:00:00	17	1026	My Hero	84	Foo Fighters	82	The Colour And The Shape	1	Rock	1	MPEG audio file	Dave, Taylor, Nate, Chris	0.99	1	0.99
243	2011-12-01 00:00:00	17	1035	New York, New York	85	Frank Sinatra	83	My Way: The Best Of Frank Sinatra [Disc 1]	12	Easy Listening	1	MPEG audio file	fred ebb/john kander	0.99	1	0.99
243	2011-12-01 00:00:00	17	1044	My Kind Of Town	85	Frank Sinatra	83	My Way: The Best Of Frank Sinatra [Disc 1]	12	Easy Listening	1	MPEG audio file	jimmy van heusen/sammy cahn	0.99	1	0.99
243	2011-12-01 00:00:00	17	1053	Bad, Bad Leroy Brown	85	Frank Sinatra	83	My Way: The Best Of Frank Sinatra [Disc 1]	12	Easy Listening	1	MPEG audio file	jim croce	0.99	1	0.99
243	2011-12-01 00:00:00	17	1062	Zambação	86	Funk Como Le Gusta	84	Roda De Funk	7	Latin	1	MPEG audio file		0.99	1	0.99
243	2011-12-01 00:00:00	17	1071	Divirta-Se (Saindo Da Sua)	86	Funk Como Le Gusta	84	Roda De Funk	7	Latin	1	MPEG audio file		0.99	1	0.99
243	2011-12-01 00:00:00	17	1080	Assum Preto	27	Gilberto Gil	85	As Canções de Eu Tu Eles	10	Soundtrack	1	MPEG audio file	Humberto Teixeira/Luiz Gonzaga	0.99	1	0.99
243	2011-12-01 00:00:00	17	1089	Is This Love (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
243	2011-12-01 00:00:00	17	1098	Copacabana (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
244	2011-12-09 00:00:00	31	1112	Beira Mar	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
245	2011-12-22 00:00:00	32	1113	Sampa	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
245	2011-12-22 00:00:00	32	1114	Parabolicamará	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
246	2011-12-22 00:00:00	34	1116	Expresso 2222	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
246	2011-12-22 00:00:00	34	1118	Palco	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
247	2011-12-23 00:00:00	36	1120	Sítio Do Pica-Pau Amarelo	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
247	2011-12-23 00:00:00	36	1122	Faceless	87	Godsmack	88	Faceless	3	Metal	1	MPEG audio file	Sully Erna	0.99	1	0.99
247	2011-12-23 00:00:00	36	1124	Make Me Believe	87	Godsmack	88	Faceless	3	Metal	1	MPEG audio file	Sully Erna	0.99	1	0.99
247	2011-12-23 00:00:00	36	1126	Re-Align	87	Godsmack	88	Faceless	3	Metal	1	MPEG audio file	Sully Erna	0.99	1	0.99
248	2011-12-24 00:00:00	40	1130	I Am	87	Godsmack	88	Faceless	3	Metal	1	MPEG audio file	Sully Erna	0.99	1	0.99
248	2011-12-24 00:00:00	40	1134	Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home	54	Green Day	89	American Idiot	4	Alternative & Punk	1	MPEG audio file	Billie Joe Armstrong/Green Day	0.99	1	0.99
248	2011-12-24 00:00:00	40	1138	St. Jimmy	54	Green Day	89	American Idiot	4	Alternative & Punk	1	MPEG audio file	Green Day	0.99	1	0.99
248	2011-12-24 00:00:00	40	1142	Letterbomb	54	Green Day	89	American Idiot	4	Alternative & Punk	1	MPEG audio file	Green Day	0.99	1	0.99
248	2011-12-24 00:00:00	40	1146	Welcome to the Jungle	88	Guns N' Roses	90	Appetite for Destruction	1	Rock	2	Protected AAC audio file		0.99	1	0.99
248	2011-12-24 00:00:00	40	1150	Mr. Brownstone	88	Guns N' Roses	90	Appetite for Destruction	1	Rock	2	Protected AAC audio file		0.99	1	0.99
249	2011-12-27 00:00:00	46	1156	Anything Goes	88	Guns N' Roses	90	Appetite for Destruction	1	Rock	2	Protected AAC audio file		0.99	1	0.99
249	2011-12-27 00:00:00	46	1162	Perfect Crime	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
249	2011-12-27 00:00:00	46	1168	The Garden	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
249	2011-12-27 00:00:00	46	1174	Civil War	88	Guns N' Roses	92	Use Your Illusion II	3	Metal	1	MPEG audio file	Duff McKagan/Slash/W. Axl Rose	0.99	1	0.99
249	2011-12-27 00:00:00	46	1180	Breakdown	88	Guns N' Roses	92	Use Your Illusion II	3	Metal	1	MPEG audio file	W. Axl Rose	0.99	1	0.99
249	2011-12-27 00:00:00	46	1186	Don't Cry	88	Guns N' Roses	92	Use Your Illusion II	3	Metal	1	MPEG audio file	Izzy Stradlin'/W. Axl Rose	0.99	1	0.99
249	2011-12-27 00:00:00	46	1192	L'Arc En Ciel De Miles	89	Incognito	93	Blue Moods	2	Jazz	1	MPEG audio file	Kevin Robinson/Richard Bull	0.99	1	0.99
249	2011-12-27 00:00:00	46	1198	Jacob's Ladder	89	Incognito	93	Blue Moods	2	Jazz	1	MPEG audio file	Julian Crampton	0.99	1	0.99
249	2011-12-27 00:00:00	46	1204	The Pilgrim	90	Iron Maiden	94	A Matter of Life and Death	1	Rock	2	Protected AAC audio file		0.99	1	0.99
250	2012-01-01 00:00:00	55	1213	The Trooper	90	Iron Maiden	95	A Real Dead One	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
250	2012-01-01 00:00:00	55	1222	Iron Maiden	90	Iron Maiden	95	A Real Dead One	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
250	2012-01-01 00:00:00	55	1231	Bring Your Daughter... To The Slaughter	90	Iron Maiden	96	A Real Live One	3	Metal	1	MPEG audio file	Bruce Dickinson	0.99	1	0.99
250	2012-01-01 00:00:00	55	1240	Dream Of Mirrors	90	Iron Maiden	97	Brave New World	1	Rock	1	MPEG audio file	Janick Gers/Steve Harris	0.99	1	0.99
250	2012-01-01 00:00:00	55	1249	Dance Of Death	90	Iron Maiden	98	Dance Of Death	13	Heavy Metal	1	MPEG audio file	Janick Gers/Steve Harris	0.99	1	0.99
250	2012-01-01 00:00:00	55	1258	Afraid To Shoot Strangers	90	Iron Maiden	99	Fear Of The Dark	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
250	2012-01-01 00:00:00	55	1267	Fear Of The Dark	90	Iron Maiden	99	Fear Of The Dark	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
250	2012-01-01 00:00:00	55	1276	09 - Iron Maiden	90	Iron Maiden	100	Iron Maiden	6	Blues	1	MPEG audio file	Steve Harris	0.99	1	0.99
250	2012-01-01 00:00:00	55	1285	Purgatory	90	Iron Maiden	101	Killers	13	Heavy Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
250	2012-01-01 00:00:00	55	1294	Powerslave	90	Iron Maiden	102	Live After Death	3	Metal	1	MPEG audio file		0.99	1	0.99
250	2012-01-01 00:00:00	55	1303	Die With Your Boots On	90	Iron Maiden	102	Live After Death	13	Heavy Metal	1	MPEG audio file	Adrian Smith/Bruce Dickinson/Steve Harris	0.99	1	0.99
250	2012-01-01 00:00:00	55	1312	The Evil That Men Do	90	Iron Maiden	103	Live At Donington 1992 (Disc 1)	1	Rock	1	MPEG audio file		0.99	1	0.99
250	2012-01-01 00:00:00	55	1321	Hallowed Be Thy Name	90	Iron Maiden	104	Live At Donington 1992 (Disc 2)	1	Rock	1	MPEG audio file		0.99	1	0.99
250	2012-01-01 00:00:00	55	1330	The Assassin	90	Iron Maiden	105	No Prayer For The Dying	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
251	2012-01-09 00:00:00	10	1344	Aces High	90	Iron Maiden	107	Powerslave	3	Metal	1	MPEG audio file	Harris	0.99	1	0.99
252	2012-01-22 00:00:00	11	1345	2 Minutes To Midnight	90	Iron Maiden	107	Powerslave	3	Metal	1	MPEG audio file	Smith/Dickinson	0.99	1	0.99
252	2012-01-22 00:00:00	11	1346	Losfer Words	90	Iron Maiden	107	Powerslave	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
253	2012-01-22 00:00:00	13	1348	Duelists	90	Iron Maiden	107	Powerslave	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
253	2012-01-22 00:00:00	13	1350	Powerslave	90	Iron Maiden	107	Powerslave	3	Metal	1	MPEG audio file	Dickinson	0.99	1	0.99
254	2012-01-23 00:00:00	15	1352	Intro	90	Iron Maiden	108	Rock In Rio [CD1]	3	Metal	1	MPEG audio file		0.99	1	0.99
254	2012-01-23 00:00:00	15	1354	Ghost Of The Navigator	90	Iron Maiden	108	Rock In Rio [CD1]	3	Metal	1	MPEG audio file	Bruce Dickinson/Janick Gers/Steve Harris	0.99	1	0.99
254	2012-01-23 00:00:00	15	1356	Wrathchild	90	Iron Maiden	108	Rock In Rio [CD1]	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
254	2012-01-23 00:00:00	15	1358	Blood Brothers	90	Iron Maiden	108	Rock In Rio [CD1]	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
255	2012-01-24 00:00:00	19	1362	Dream Of Mirrors	90	Iron Maiden	109	Rock In Rio [CD2]	1	Rock	1	MPEG audio file	Janick Gers/Steve Harris	0.99	1	0.99
255	2012-01-24 00:00:00	19	1366	Iron Maiden	90	Iron Maiden	109	Rock In Rio [CD2]	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
255	2012-01-24 00:00:00	19	1370	Run To The Hills	90	Iron Maiden	109	Rock In Rio [CD2]	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
255	2012-01-24 00:00:00	19	1374	The Evil That Men Do	90	Iron Maiden	110	Seventh Son of a Seventh Son	3	Metal	1	MPEG audio file	Adrian Smith; Bruce Dickinson; Steve Harris	0.99	1	0.99
255	2012-01-24 00:00:00	19	1378	Only the Good Die Young	90	Iron Maiden	110	Seventh Son of a Seventh Son	3	Metal	1	MPEG audio file	Bruce Dickinson; Harris	0.99	1	0.99
255	2012-01-24 00:00:00	19	1382	Heaven Can Wait	90	Iron Maiden	111	Somewhere in Time	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
256	2012-01-27 00:00:00	25	1388	Children of the Damned	90	Iron Maiden	112	The Number of The Beast	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
256	2012-01-27 00:00:00	25	1394	The Prisoner	90	Iron Maiden	112	The Number of The Beast	3	Metal	1	MPEG audio file	Adrian Smith/Steve Harris	0.99	1	0.99
256	2012-01-27 00:00:00	25	1400	The Aftermath	90	Iron Maiden	113	The X Factor	1	Rock	1	MPEG audio file	Blaze Bayley/Janick Gers/Steve Harris	0.99	1	0.99
256	2012-01-27 00:00:00	25	1406	Futureal	90	Iron Maiden	114	Virtual XI	1	Rock	1	MPEG audio file	Blaze Bayley/Steve Harris	0.99	1	0.99
256	2012-01-27 00:00:00	25	1412	Don't Look To The Eyes Of A Stranger	90	Iron Maiden	114	Virtual XI	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
256	2012-01-27 00:00:00	25	1418	Papa's Got A Brand New Bag Pt.1	91	James Brown	115	Sex Machine	14	R&B/Soul	1	MPEG audio file	James Brown	0.99	1	0.99
256	2012-01-27 00:00:00	25	1424	Hey America	91	James Brown	115	Sex Machine	14	R&B/Soul	1	MPEG audio file	Addie William Jones/Nat Jones	0.99	1	0.99
256	2012-01-27 00:00:00	25	1430	Living In America	91	James Brown	115	Sex Machine	14	R&B/Soul	1	MPEG audio file	Charlie Midnight/Dan Hartman	0.99	1	0.99
256	2012-01-27 00:00:00	25	1436	Hooked Up	92	Jamiroquai	116	Emergency On Planet Earth	1	Rock	1	MPEG audio file	Smith, Toby	0.99	1	0.99
257	2012-02-01 00:00:00	34	1445	Planet Home	92	Jamiroquai	117	Synkronized	14	R&B/Soul	1	MPEG audio file	Jay Kay/Toby Smith	0.99	1	0.99
257	2012-02-01 00:00:00	34	1454	Deeper Underground	92	Jamiroquai	117	Synkronized	14	R&B/Soul	1	MPEG audio file	Toby Smith	0.99	1	0.99
257	2012-02-01 00:00:00	34	1463	Journey To Arnhemland	92	Jamiroquai	118	The Return Of The Space Cowboy	15	Electronica/Dance	1	MPEG audio file	Toby Smith/Wallis Buchanan	0.99	1	0.99
257	2012-02-01 00:00:00	34	1472	Radio Song	93	JET	119	Get Born	4	Alternative & Punk	1	MPEG audio file	C. Cester/C. Muncey/N. Cester	0.99	1	0.99
257	2012-02-01 00:00:00	34	1481	Red House	94	Jimi Hendrix	120	Are You Experienced?	1	Rock	1	MPEG audio file	Jimi Hendrix	0.99	1	0.99
257	2012-02-01 00:00:00	34	1490	Hey Joe	94	Jimi Hendrix	120	Are You Experienced?	1	Rock	1	MPEG audio file	Billy Roberts	0.99	1	0.99
257	2012-02-01 00:00:00	34	1499	Always With Me, Always With You	95	Joe Satriani	121	Surfing with the Alien (Remastered)	1	Rock	2	Protected AAC audio file		0.99	1	0.99
257	2012-02-01 00:00:00	34	1508	Mama Africa	46	Jorge Ben	122	Jorge Ben Jor 25 Anos	7	Latin	1	MPEG audio file		0.99	1	0.99
257	2012-02-01 00:00:00	34	1517	Santa Clara Clareou	46	Jorge Ben	122	Jorge Ben Jor 25 Anos	7	Latin	1	MPEG audio file		0.99	1	0.99
257	2012-02-01 00:00:00	34	1526	Encontrar Alguém	96	Jota Quest	123	Jota Quest-1995	7	Latin	1	MPEG audio file	Marco Tulio Lara/Rogerio Flausino	0.99	1	0.99
257	2012-02-01 00:00:00	34	1535	No Futuro	97	João Suplicy	124	Cafezinho	16	World	1	MPEG audio file	João Suplicy	0.99	1	0.99
257	2012-02-01 00:00:00	34	1544	Cafezinho	97	João Suplicy	124	Cafezinho	16	World	1	MPEG audio file	João Suplicy	0.99	1	0.99
257	2012-02-01 00:00:00	34	1553	You've Got Another Thing Comin'	98	Judas Priest	125	Living After Midnight	3	Metal	1	MPEG audio file		0.99	1	0.99
257	2012-02-01 00:00:00	34	1562	Comin' Home	52	Kiss	126	Unplugged [Live]	1	Rock	1	MPEG audio file	Paul Stanley, Ace Frehley	0.99	1	0.99
258	2012-02-09 00:00:00	48	1576	Rock And Roll All Nite	52	Kiss	126	Unplugged [Live]	1	Rock	1	MPEG audio file	Paul Stanley, Gene Simmons	0.99	1	0.99
259	2012-02-22 00:00:00	49	1577	Immigrant Song	22	Led Zeppelin	127	BBC Sessions [Disc 2] [Live]	1	Rock	1	MPEG audio file	Robert Plant	0.99	1	0.99
259	2012-02-22 00:00:00	49	1578	Heartbreaker	22	Led Zeppelin	127	BBC Sessions [Disc 2] [Live]	1	Rock	1	MPEG audio file	John Bonham/John Paul Jones/Robert Plant	0.99	1	0.99
260	2012-02-22 00:00:00	51	1580	Black Dog	22	Led Zeppelin	127	BBC Sessions [Disc 2] [Live]	1	Rock	1	MPEG audio file	John Paul Jones/Robert Plant	0.99	1	0.99
260	2012-02-22 00:00:00	51	1582	Stairway To Heaven	22	Led Zeppelin	127	BBC Sessions [Disc 2] [Live]	1	Rock	1	MPEG audio file	Robert Plant	0.99	1	0.99
261	2012-02-23 00:00:00	53	1584	That's The Way	22	Led Zeppelin	127	BBC Sessions [Disc 2] [Live]	1	Rock	1	MPEG audio file	Robert Plant	0.99	1	0.99
261	2012-02-23 00:00:00	53	1586	Thank You	22	Led Zeppelin	127	BBC Sessions [Disc 2] [Live]	1	Rock	1	MPEG audio file	Robert Plant	0.99	1	0.99
261	2012-02-23 00:00:00	53	1588	Poor Tom	22	Led Zeppelin	128	Coda	1	Rock	1	MPEG audio file	Jimmy Page/Robert Plant	0.99	1	0.99
261	2012-02-23 00:00:00	53	1590	Walter's Walk	22	Led Zeppelin	128	Coda	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant	0.99	1	0.99
262	2012-02-24 00:00:00	57	1594	Wearing And Tearing	22	Led Zeppelin	128	Coda	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant	0.99	1	0.99
262	2012-02-24 00:00:00	57	1598	The Crunge	22	Led Zeppelin	129	Houses Of The Holy	1	Rock	1	MPEG audio file	John Bonham/John Paul Jones	0.99	1	0.99
262	2012-02-24 00:00:00	57	1602	The Ocean	22	Led Zeppelin	129	Houses Of The Holy	1	Rock	1	MPEG audio file	John Bonham/John Paul Jones	0.99	1	0.99
262	2012-02-24 00:00:00	57	1606	Hot Dog	22	Led Zeppelin	130	In Through The Out Door	1	Rock	1	MPEG audio file	Jimmy Page & Robert Plant	0.99	1	0.99
262	2012-02-24 00:00:00	57	1610	Black Dog	22	Led Zeppelin	131	IV	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant, John Paul Jones	0.99	1	0.99
262	2012-02-24 00:00:00	57	1614	Misty Mountain Hop	22	Led Zeppelin	131	IV	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant, John Paul Jones	0.99	1	0.99
263	2012-02-27 00:00:00	4	1620	You Shook Me	22	Led Zeppelin	132	Led Zeppelin I	1	Rock	1	MPEG audio file	J. B. Lenoir/Willie Dixon	0.99	1	0.99
263	2012-02-27 00:00:00	4	1626	How Many More Times	22	Led Zeppelin	132	Led Zeppelin I	1	Rock	1	MPEG audio file	Jimmy Page/John Bonham/John Paul Jones	0.99	1	0.99
263	2012-02-27 00:00:00	4	1632	Living Loving Maid (She's Just A Woman)	22	Led Zeppelin	133	Led Zeppelin II	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant	0.99	1	0.99
263	2012-02-27 00:00:00	4	1638	Celebration Day	22	Led Zeppelin	134	Led Zeppelin III	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant, John Paul Jones	0.99	1	0.99
263	2012-02-27 00:00:00	4	1644	Bron-Y-Aur Stomp	22	Led Zeppelin	134	Led Zeppelin III	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant, John Paul Jones	0.99	1	0.99
263	2012-02-27 00:00:00	4	1650	Night Flight	22	Led Zeppelin	135	Physical Graffiti [Disc 2]	1	Rock	1	MPEG audio file	John Paul Jones/Robert Plant	0.99	1	0.99
263	2012-02-27 00:00:00	4	1656	For Your Life	22	Led Zeppelin	136	Presence	1	Rock	1	MPEG audio file	Jimmy Page/Robert Plant	0.99	1	0.99
263	2012-02-27 00:00:00	4	1662	Rock & Roll	22	Led Zeppelin	137	The Song Remains The Same (Disc 1)	1	Rock	1	MPEG audio file	John Bonham/John Paul Jones/Robert Plant	0.99	1	0.99
263	2012-02-27 00:00:00	4	1668	Stairway To Heaven	22	Led Zeppelin	138	The Song Remains The Same (Disc 2)	1	Rock	1	MPEG audio file	Robert Plant	0.99	1	0.99
264	2012-03-03 00:00:00	13	1677	Aloha	99	Legião Urbana	139	A TempestadeTempestade Ou O Livro Dos Dias	7	Latin	1	MPEG audio file	Renato Russo	0.99	1	0.99
264	2012-03-03 00:00:00	13	1686	Será	99	Legião Urbana	140	Mais Do Mesmo	7	Latin	1	MPEG audio file	Dado Villa-Lobos/Marcelo Bonfá	0.99	1	0.99
264	2012-03-03 00:00:00	13	1695	Pais E Filhos	99	Legião Urbana	140	Mais Do Mesmo	7	Latin	1	MPEG audio file	Dado Villa-Lobos/Marcelo Bonfá	0.99	1	0.99
264	2012-03-03 00:00:00	13	1704	Rock And Roll Is Dead	100	Lenny Kravitz	141	Greatest Hits	1	Rock	1	MPEG audio file	Lenny Kravitz	0.99	1	0.99
264	2012-03-03 00:00:00	13	1713	I Belong To You	100	Lenny Kravitz	141	Greatest Hits	1	Rock	1	MPEG audio file	Lenny Kravitz	0.99	1	0.99
264	2012-03-03 00:00:00	13	1722	Casa	101	Lulu Santos	142	Lulu Santos - RCA 100 Anos De Música - Álbum 01	7	Latin	1	MPEG audio file		0.99	1	0.99
264	2012-03-03 00:00:00	13	1731	A Cura	101	Lulu Santos	142	Lulu Santos - RCA 100 Anos De Música - Álbum 01	7	Latin	1	MPEG audio file		0.99	1	0.99
264	2012-03-03 00:00:00	13	1740	Sereia	101	Lulu Santos	142	Lulu Santos - RCA 100 Anos De Música - Álbum 01	7	Latin	1	MPEG audio file		0.99	1	0.99
264	2012-03-03 00:00:00	13	1749	Heart Of Lothian: Wide Boy / Curtain Call	102	Marillion	144	Misplaced Childhood	1	Rock	1	MPEG audio file	Kelly, Mosley, Rothery, Trewaves	0.99	1	0.99
264	2012-03-03 00:00:00	13	1758	Cérebro Eletrônico	103	Marisa Monte	145	Barulhinho Bom	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
264	2012-03-03 00:00:00	13	1767	A Menina Dança	103	Marisa Monte	145	Barulhinho Bom	7	Latin	1	MPEG audio file	Caetano Veloso e Gilberto Gil	0.99	1	0.99
264	2012-03-03 00:00:00	13	1776	You've Been A Long Time Coming	104	Marvin Gaye	146	Seek And Shall Find: More Of The Best (1963-1981)	14	R&B/Soul	1	MPEG audio file	Brian Holland/Eddie Holland/Lamont Dozier	0.99	1	0.99
264	2012-03-03 00:00:00	13	1785	Abraham, Martin And John	104	Marvin Gaye	146	Seek And Shall Find: More Of The Best (1963-1981)	14	R&B/Soul	1	MPEG audio file	Dick Holler	0.99	1	0.99
